72,65,17,81,47
48,50,56,98,41
22,87,59,38,2
53,74,42,44,64
89,4,5,21,64
3,76,35,26,38
58,76,73,25,73
33,19,89,8,37
0,19,89,13,0
7,42,49,2,33
19,71,79,83,39
86,43,63,63,11
5,51,13,94,60
2,82,98,62,81
35,32,49,1,30
39,24,18,53,25
36,87,27,7,16
22,72,62,36,52
31,54,67,93,7
79,10,84,83,18
36,9,7,10,94
55,34,0,10,45
77,65,54,82,34
73,92,30,80,96
79,83,43,4,100
80,79,6,53,14
28,24,33,79,64
46,68,35,9,90
42,15,29,78,58
57,73,58,49,88
58,85,99,99,88
36,21,8,55,33
41,33,35,61,34
53,21,10,6,2
93,9,89,36,91
18,100,15,4,36
52,65,62,93,18
43,34,47,83,57
45,15,15,58,96
17,61,98,90,60
64,78,32,59,72
74,6,72,59,80
27,23,81,56,72
6,52,3,14,75
80,72,90,72,78
36,90,5,52,98
5,65,38,42,43
8,64,82,48,44
37,90,94,92,65
40,58,69,22,28
46,33,82,84,55
22,76,62,30,65
2,10,63,24,85
87,92,38,62,86
1,35,65,39,14
64,79,22,37,50
64,61,69,6,80
98,68,83,27,71
32,39,61,96,60
25,54,86,43,21
6,3,46,21,36
19,32,99,42,86
30,75,90,3,49
18,20,46,71,54
2,75,83,23,92
27,14,78,97,55
4,12,9,81,78
30,17,24,29,72
34,92,44,50,59
47,92,22,14,48
70,80,64,69,30
4,17,34,70,8
42,24,97,88,57
25,86,86,52,5
29,40,80,11,83
9,71,76,72,28
17,6,71,65,66
58,60,27,80,64
47,93,78,12,78
26,48,0,60,77
10,69,85,71,30
6,18,44,83,92
59,33,73,17,73
21,72,11,68,24
75,89,33,51,44
27,61,87,47,18
16,13,77,76,94
5,32,24,94,42
83,39,24,4,30
65,77,7,21,71
19,36,48,34,88
36,61,4,98,50
84,37,27,22,37
58,78,44,88,83
51,52,42,23,71
96,9,29,49,0
5,99,92,71,39
50,17,18,66,67
80,15,58,100,2
65,37,89,21,60
50,81,100,31,51
42,10,70,28,27
28,83,9,33,70
21,59,10,3,41
71,25,91,20,51
27,39,89,16,56
71,38,93,55,95
55,26,71,52,30
40,65,63,27,51
45,81,30,88,11
39,84,97,71,1
97,80,75,23,55
28,87,92,56,28
77,45,46,67,38
91,34,92,43,36
49,26,13,66,19
100,57,54,17,49
92,71,15,83,21
96,20,17,85,79
85,80,68,1,41
66,41,34,81,95
46,96,100,91,66
85,23,50,46,68
96,12,85,27,29
20,63,86,90,19
66,63,78,99,53
41,81,17,96,57
83,38,74,58,71
93,60,93,84,12
54,91,26,81,43
74,25,54,79,1
73,53,68,80,25
91,0,96,75,8
58,100,89,39,42
57,20,38,57,8
16,92,89,52,0
26,15,86,13,81
65,78,93,42,25
36,97,34,29,86
37,89,87,15,29
15,62,24,25,17
20,1,37,11,11
50,45,93,75,39
54,89,87,42,9
44,47,61,99,63
16,57,89,7,86
61,97,100,79,32
30,1,86,35,61
94,36,21,50,88
70,1,25,2,58
77,72,93,58,94
22,46,41,45,91
58,81,31,20,84
49,22,73,1,67
54,33,89,43,30
51,61,86,90,48
87,10,9,42,33
37,79,67,85,90
29,55,92,26,81
45,47,91,98,63
69,41,92,6,29
20,11,89,20,30
0,37,13,21,93
34,50,44,78,32
36,83,30,68,11
29,57,100,69,5
41,7,18,11,94
23,32,92,7,45
1,10,58,93,98
40,74,69,72,75
17,3,6,82,86
47,80,78,23,51
0,18,76,31,33
57,71,36,10,94
53,59,11,5,0
7,28,100,73,61
100,41,92,2,8
63,46,50,63,11
56,88,86,69,97
2,34,92,29,11
62,96,37,5,89
10,73,77,100,62
12,74,62,40,97
28,85,69,3,10
38,11,15,64,71
12,54,88,61,78
97,6,91,25,8
79,73,83,52,38
85,88,59,25,24
4,1,71,96,89
71,7,67,93,86
46,84,95,30,84
32,80,91,85,68
82,67,0,29,69
80,69,34,3,78
49,29,90,61,73
65,80,62,11,37
8,18,91,90,77
95,0,83,89,42
29,91,71,33,56
11,20,91,97,69
23,28,7,62,80
51,55,44,26,56
96,47,80,61,22
40,93,98,11,95
51,26,30,82,47
91,22,46,24,46
81,28,64,72,24
27,72,56,54,31
67,99,89,59,5
68,13,29,9,88
75,1,79,36,73
37,15,51,59,72
98,48,35,50,84
14,71,5,92,68
71,41,58,75,73
58,73,25,36,11
83,51,43,97,78
24,67,68,74,94
69,78,10,1,88
4,96,70,34,85
100,62,98,76,16
18,3,79,84,37
5,54,68,41,47
59,16,39,17,26
32,37,33,50,88
41,76,84,3,56
20,39,57,38,38
83,42,68,37,45
4,56,45,1,3
6,3,16,16,18
15,52,35,45,49
1,63,60,29,34
80,21,78,56,60
86,91,23,59,0
97,39,20,31,17
55,15,27,10,100
68,21,15,93,13
18,90,59,0,22
14,56,24,85,93
50,11,30,73,94
22,38,0,66,28
84,30,23,31,56
99,78,20,49,30
52,86,36,55,48
84,92,92,75,85
65,70,100,39,98
9,19,59,89,26
90,85,61,57,28
47,52,96,94,85
92,22,39,86,74
45,26,12,56,46
100,29,28,8,71
100,77,60,89,19
65,14,26,81,69
59,11,81,52,41
57,23,100,47,72
57,47,77,6,21
50,50,66,2,33
93,81,87,89,30
97,22,55,77,43
63,74,22,6,36
15,54,24,18,38
57,9,98,4,57
6,48,10,39,36
63,79,38,18,22
74,65,93,18,99
41,66,62,55,76
43,68,89,100,73
17,0,8,95,85
66,93,83,38,45
47,30,65,67,66
35,71,8,83,83
77,57,23,65,79
54,2,95,68,82
23,57,77,18,63
94,41,26,80,98
1,92,88,88,38
17,24,6,12,42
14,5,92,18,43
69,70,43,12,96
50,2,17,8,92
51,44,32,72,63
60,21,40,14,62
11,43,40,66,32
32,23,15,41,58
10,24,17,93,14
34,91,23,59,67
41,73,20,3,91
46,1,44,91,56
36,51,76,38,29
27,95,34,78,86
10,70,0,69,2
69,6,87,17,61
56,53,14,85,83
89,61,100,52,26
80,14,17,99,7
15,40,9,19,0
19,99,3,37,71
23,95,80,30,27
91,71,17,39,78
98,30,75,2,14
91,89,41,4,71
27,84,1,55,84
10,49,67,4,26
64,31,5,80,3
80,56,83,54,33
98,58,10,36,52
13,17,23,77,11
10,61,32,58,24
20,9,60,87,54
83,12,64,73,9
92,92,17,46,42
70,100,13,43,6
34,33,13,12,34
85,52,86,45,32
77,54,35,96,99
22,20,74,50,56
92,71,46,97,9
25,80,94,41,3
57,87,36,45,72
78,43,34,49,7
13,82,5,4,89
72,24,52,77,48
40,75,34,20,13
45,87,73,49,64
60,67,52,73,45
11,62,55,49,31
41,28,18,76,88
88,2,91,76,18
97,44,9,52,60
36,53,51,51,22
56,52,46,6,14
6,62,79,27,26
42,43,47,15,70
34,66,61,70,16
74,93,13,12,72
0,31,94,24,90
34,51,67,24,0
2,21,9,70,13
95,66,55,21,66
85,94,76,62,53
18,90,46,92,88
76,64,60,98,30
77,97,3,0,56
5,74,87,93,40
61,59,45,47,57
86,36,50,85,51
5,87,45,30,69
36,77,98,34,48
20,23,70,19,85
32,79,64,9,62
13,58,2,64,88
63,42,90,67,62
93,69,91,41,3
38,40,97,62,59
87,40,91,30,41
98,88,94,53,85
5,19,96,76,43
81,31,93,10,18
100,71,31,48,48
81,18,96,52,60
98,1,39,74,28
48,1,78,47,84
39,90,63,73,39
89,76,0,84,21
32,54,100,6,0
42,36,32,51,62
0,74,67,20,87
1,23,16,46,75
8,2,92,70,27
37,27,82,58,93
0,20,80,84,92
97,90,0,22,36
52,42,34,47,67
40,14,37,0,24
46,88,74,45,55
30,74,64,53,94
57,65,38,2,27
71,82,57,89,62
65,47,41,78,92
7,72,21,9,29
69,52,72,59,14
55,97,98,40,46
86,15,92,84,55
18,90,60,87,0
62,84,45,9,87
26,42,99,46,10
58,41,2,94,3
52,85,48,3,53
66,72,89,69,72
49,55,42,5,44
35,98,56,89,95
81,17,43,21,15
42,12,20,95,84
53,78,60,85,65
84,31,13,13,93
63,15,28,49,3
29,80,59,96,43
88,21,46,70,71
80,93,29,36,94
20,70,93,70,71
66,40,56,42,95
7,52,23,99,48
40,61,67,51,3
96,37,75,79,33
6,82,74,79,24
19,5,88,22,97
82,51,75,54,46
94,81,19,3,21
17,73,27,96,87
26,5,39,53,45
77,42,2,38,91
21,1,74,1,42
78,32,97,83,70
59,7,4,18,20
31,18,30,33,51
40,94,35,75,23
99,41,67,59,82
22,43,43,68,14
24,76,15,23,68
83,95,1,56,25
87,37,65,46,94
3,79,98,100,28
37,97,96,53,6
51,28,56,48,72
81,3,91,45,38
62,75,98,46,9
9,17,64,83,47
28,48,32,92,96
7,90,66,91,73
7,70,4,25,23
40,61,52,13,61
0,88,94,13,39
84,23,53,60,57
79,24,25,57,75
74,68,3,15,48
42,46,46,42,81
46,86,80,21,24
15,98,5,7,50
37,15,63,48,86
88,18,65,24,35
84,99,73,74,33
2,15,78,71,48
7,23,78,82,20
32,3,8,57,32
70,91,24,51,54
62,28,96,65,81
21,12,86,21,0
55,92,81,57,6
21,5,69,82,37
75,70,54,91,19
91,87,70,30,75
72,71,66,81,38
0,25,68,73,51
73,21,8,50,2
87,2,76,89,73
6,57,74,37,23
69,79,30,69,54
68,77,84,63,64
8,15,100,10,33
50,16,60,23,47
80,12,16,44,2
54,61,24,59,63
74,52,54,72,45
16,25,97,25,48
65,43,48,96,36
81,75,75,31,75
72,5,33,100,35
21,71,0,61,98
78,86,77,11,40
69,60,32,69,0
71,81,13,53,94
100,8,72,2,86
3,32,42,24,8
13,93,22,25,31
37,20,84,50,26
1,6,87,68,89
78,97,27,21,90
85,12,65,16,2
23,9,45,29,19
13,26,48,4,45
59,93,55,42,61
22,59,32,79,13
7,24,80,66,3
42,62,85,67,1
9,5,10,65,6
71,18,93,17,97
11,4,84,95,50
84,5,23,88,50
20,22,100,56,46
43,15,92,24,45
92,98,20,6,59
19,95,52,81,82
35,83,28,48,80
88,40,29,39,94
25,21,49,64,74
91,27,65,89,51
60,9,33,77,36
65,48,10,25,51
90,68,92,57,98
79,23,17,95,49
77,56,99,6,24
99,43,30,48,78
88,77,80,40,14
66,19,63,11,84
13,1,95,18,87
33,40,44,70,46
12,15,23,79,8
11,14,36,77,19
6,83,36,53,6
9,12,19,36,53
81,7,26,8,14
17,71,68,75,67
36,71,37,3,18
100,35,36,35,93
38,81,5,12,16
85,53,67,98,81
94,57,10,55,86
28,34,92,10,12
22,94,2,66,24
38,60,19,37,47
93,25,88,34,2
6,39,75,71,89
11,91,10,88,15
14,1,0,7,40
59,27,1,63,34
42,37,45,4,30
16,37,65,38,23
7,26,25,84,87
93,2,81,85,0
8,44,58,67,63
62,45,41,15,90
9,14,35,70,74
66,49,52,45,90
68,22,94,5,18
79,37,51,17,84
92,28,66,77,47
81,85,13,14,25
80,44,19,33,58
100,21,44,40,99
81,94,53,32,56
29,48,74,27,76
50,7,80,50,17
21,37,88,37,15
0,8,53,54,34
46,58,2,66,68
69,32,69,29,8
22,47,61,7,44
83,33,7,99,79
43,23,66,8,23
76,92,100,19,14
86,59,13,25,23
73,58,81,22,88
93,83,44,21,16
69,1,21,33,10
42,84,25,85,26
60,95,82,81,48
67,21,71,71,0
89,86,74,50,18
32,71,98,51,56
19,55,14,53,7
99,47,88,39,83
41,12,69,55,23
6,86,32,42,41
94,8,73,71,59
52,29,57,79,64
77,50,5,7,53
37,28,1,53,31
26,34,50,40,80
7,90,48,48,1
18,8,18,47,37
76,84,82,43,65
56,65,75,22,4
53,97,78,99,1
59,22,97,91,23
26,12,82,69,2
10,30,10,82,100
28,67,93,14,44
97,22,97,91,94
66,43,40,57,92
73,74,48,1,71
46,72,84,39,87
36,2,78,53,2
61,45,83,97,63
94,2,2,40,14
36,70,79,5,53
39,72,67,42,9
88,2,42,13,36
89,21,7,74,18
71,58,68,3,42
26,48,69,29,64
47,38,69,67,52
68,62,67,99,48
68,99,70,67,100
69,57,11,58,64
34,98,14,24,32
46,29,100,62,77
57,41,7,88,73
41,15,100,21,40
76,23,86,43,11
95,72,74,33,43
30,29,89,72,39
10,50,49,85,76
51,58,2,0,84
94,6,88,21,21
46,25,62,71,51
53,79,68,76,75
13,96,68,75,32
5,23,98,67,13
94,18,46,77,53
30,66,96,90,17
28,32,30,34,1
22,9,73,21,55
80,71,57,62,86
56,4,64,47,62
100,89,92,38,41
86,7,39,15,10
12,61,79,53,80
84,43,17,94,39
42,40,43,89,55
82,12,16,24,45
97,1,34,56,46
76,61,81,0,43
81,94,27,87,20
86,56,17,15,95
16,8,6,13,55
91,27,77,78,75
30,14,70,12,42
56,25,2,86,69
50,68,82,27,90
15,30,42,34,27
92,85,27,94,36
80,29,90,86,82
12,45,63,85,45
99,50,15,14,81
4,36,69,21,87
57,4,50,57,59
86,17,53,10,78
45,65,73,59,28
72,69,29,50,62
60,70,30,19,20
36,49,32,26,2
25,92,72,21,77
16,65,28,32,19
11,0,12,41,35
30,97,62,93,39
77,67,75,3,34
47,71,14,2,76
48,73,18,13,41
39,0,7,96,8
11,2,88,25,75
1,25,84,80,5
42,32,6,71,64
62,95,41,77,80
2,11,95,66,40
72,22,19,39,83
70,35,89,98,66
53,99,78,43,20
18,18,80,69,14
15,83,7,20,36
19,35,40,88,84
47,78,59,0,49
20,31,19,77,19
72,22,1,3,31
80,45,20,54,58
64,90,51,85,51
66,59,64,39,42
61,97,51,2,88
53,69,70,29,6
61,31,96,99,80
88,56,99,69,63
86,91,62,23,37
83,70,79,36,33
92,1,58,26,58
7,72,93,2,48
57,56,76,33,15
32,12,54,97,75
61,59,97,89,18
69,20,73,42,60
26,41,22,46,12
0,36,13,72,14
49,3,32,71,63
97,0,85,81,47
50,0,30,39,17
88,82,73,43,10
74,40,12,14,79
88,81,48,58,79
36,26,99,96,79
8,2,21,30,71
71,42,7,81,82
2,53,67,19,28
1,49,85,2,30
94,26,20,5,71
31,78,78,51,45
70,53,37,79,91
35,92,81,26,92
96,95,67,1,13
99,18,87,36,51
18,4,4,2,87
71,39,67,65,68
23,8,39,63,27
51,89,52,74,50
88,73,97,28,100
21,28,54,19,27
9,31,30,46,50
87,51,36,30,48
77,0,14,40,97
8,61,65,95,49
17,55,5,43,89
96,90,40,53,2
83,22,26,4,67
10,60,56,44,49
90,23,46,1,81
62,59,44,45,63
65,61,6,36,60
53,76,67,43,77
81,67,65,95,76
10,80,55,55,41
47,81,38,49,63
66,92,86,98,42
26,84,16,5,2
44,98,21,3,4
98,66,39,10,4
9,13,56,54,44
32,91,79,55,88
27,40,28,1,96
55,65,18,22,83
100,44,0,62,21
34,19,5,55,52
30,46,85,94,63
75,98,2,88,49
32,90,43,66,64
38,87,55,26,62
36,20,68,96,35
74,10,89,53,13
26,23,10,67,8
49,29,52,80,16
65,68,57,22,97
49,50,79,21,83
66,9,76,81,19
31,99,84,100,84
21,66,42,90,4
55,65,69,28,47
97,89,54,26,3
63,60,23,88,93
30,50,26,38,39
71,95,2,48,54
84,87,45,94,87
7,34,35,41,45
81,72,35,16,5
58,83,11,15,96
27,58,88,96,27
98,26,75,41,41
79,29,87,25,89
3,44,41,3,15
71,79,18,95,92
86,72,80,99,19
80,81,3,44,7
52,86,18,82,15
90,80,75,56,87
38,57,95,100,59
56,45,94,47,10
45,96,28,79,12
26,74,63,68,77
8,58,26,8,5
82,44,38,98,68
96,25,34,57,42
93,49,39,24,83
90,8,22,45,74
67,54,46,49,59
19,19,83,88,71
2,44,96,31,3
45,78,31,70,23
21,15,19,30,29
60,57,5,44,58
11,73,22,62,82
20,5,40,71,31
56,34,66,69,60
20,90,1,19,46
39,33,65,40,51
48,33,61,23,74
77,66,5,43,99
78,6,5,0,13
71,92,85,35,32
90,17,54,44,78
26,45,12,1,45
62,70,54,12,62
8,88,98,54,98
21,47,58,3,0
42,48,75,6,49
15,40,37,62,42
64,78,62,68,7
94,20,96,91,0
13,55,96,41,30
79,75,23,24,4
92,91,78,21,81
59,30,51,68,10
81,64,8,96,88
54,82,59,25,32
53,51,78,29,77
31,53,10,32,36
83,41,39,81,2
31,6,26,41,12
13,96,42,5,32
28,34,44,94,70
80,57,17,11,81
15,37,25,42,48
10,70,15,61,75
74,37,27,90,50
85,10,97,47,32
48,50,83,76,97
7,34,64,66,30
91,9,6,49,95
84,35,50,98,84
22,9,94,92,40
40,75,71,97,66
81,42,28,2,40
56,78,19,20,92
43,61,93,74,73
75,30,18,58,46
42,71,32,72,50
28,67,18,23,34
4,54,65,32,70
19,2,41,98,84
53,36,75,51,85
56,97,99,61,57
50,26,23,92,15
83,3,22,7,90
83,48,58,25,89
55,20,36,77,83
14,48,45,80,27
88,14,49,20,12
80,4,54,44,79
88,44,10,89,24
76,5,55,46,4
80,5,3,62,66
76,41,53,7,17
37,41,73,63,71
63,62,67,92,26
29,50,0,66,32
21,41,69,49,6
62,19,41,73,94
7,73,52,92,47
46,97,9,45,60
28,33,31,89,97
65,96,54,85,34
14,20,96,29,3
51,54,84,93,66
90,26,34,61,6
73,91,29,47,55
91,57,28,71,53
35,87,62,60,36
71,67,47,84,87
91,49,65,56,73
98,49,43,86,40
45,38,40,92,59
35,70,67,92,25
30,92,87,63,58
39,0,62,23,71
84,49,87,83,0
20,76,66,75,84
27,45,92,39,95
90,67,61,75,68
21,12,43,96,18
69,96,21,98,69
78,43,68,19,37
37,83,63,66,88
56,28,11,8,33
46,94,95,60,71
46,15,80,82,60
12,82,90,25,99
37,48,69,47,58
43,1,17,82,19
97,79,20,71,94
11,7,29,40,80
3,70,31,21,88
52,71,47,62,23
72,42,74,61,23
82,7,51,60,90
85,11,5,1,89
46,94,93,56,100
99,7,85,30,90
89,80,41,1,38
12,51,65,47,54
74,76,79,51,86
72,70,68,50,2
4,9,64,63,75
81,60,45,90,15
38,85,43,83,27
76,31,19,96,75
37,20,52,23,77
61,10,45,3,17
96,79,20,99,13
76,93,89,50,50
26,27,48,67,68
22,8,57,47,95
76,87,19,33,45
56,75,56,1,0
10,10,59,11,57
61,88,8,74,21
73,28,20,45,19
6,11,28,47,74
77,85,26,5,8
29,59,26,52,23
69,71,50,56,65
48,22,68,77,7
44,18,38,51,78
52,55,73,61,92
28,28,11,24,72
9,63,3,11,20
70,70,88,49,10
64,3,96,13,94
97,87,65,57,80
49,14,37,13,86
41,96,77,58,99
52,60,59,27,36
4,32,8,53,91
67,36,39,16,37
55,31,75,58,32
5,100,10,74,19
20,75,72,84,43
54,15,68,4,63
43,80,79,32,54
29,74,7,26,91
97,5,84,86,99
33,67,42,97,69
42,66,1,8,96
86,88,4,23,98
2,50,36,53,82
66,63,20,41,69
52,49,86,2,56
25,30,45,81,80
97,74,51,39,14
87,65,97,50,98
23,56,30,85,50
7,70,92,77,72
15,10,58,0,26
20,20,96,86,7
61,78,47,73,73
90,98,12,96,87
64,90,13,38,5
34,37,92,34,53
88,7,42,36,14
82,60,65,63,85
45,20,51,87,35
13,8,3,35,64
88,38,97,93,37
15,8,84,27,28
2,59,44,14,51
11,82,66,64,31
80,46,80,68,21
28,5,50,9,75
58,73,42,49,22
24,11,81,1,10
37,99,16,34,27
49,10,24,38,30
30,40,47,89,53
38,67,89,33,43
14,68,9,4,55
56,70,75,0,82
23,62,55,59,93
33,22,93,27,82
7,86,91,81,48
71,36,14,84,82
65,89,78,80,56
8,4,5,43,88
45,27,4,16,71
77,65,44,30,35
50,41,61,46,63
77,100,13,16,8
40,2,75,42,68
43,66,96,58,35
40,95,96,62,0
46,97,62,62,44
12,50,23,60,27
62,53,55,93,86
53,45,47,82,64
14,28,83,83,67
58,50,9,57,70
51,24,2,67,0
52,64,7,98,3
11,25,1,9,28
37,99,62,38,6
80,15,85,96,10
86,59,46,34,10
70,79,38,95,5
69,67,59,33,89
2,57,61,18,40
7,14,15,90,64
25,77,71,31,8
85,95,97,81,52
76,14,22,34,41
46,24,90,94,75
59,5,42,6,86
20,91,93,97,66
96,64,35,55,61
53,40,82,6,8
89,10,17,93,64
10,51,86,8,70
34,100,55,100,16
48,22,100,99,0
3,10,31,94,37
51,65,90,23,3
53,10,24,49,89
62,68,90,96,78
71,46,89,83,85
32,94,66,8,17
45,41,23,8,49
1,44,37,70,48
29,30,5,79,78
77,88,34,64,53
51,11,45,4,9
95,61,81,54,19
25,58,10,8,84
56,61,93,10,76
32,13,2,27,8
61,46,14,64,82
15,65,93,0,94
74,34,87,90,98
62,4,46,5,95
21,8,40,13,88
45,74,18,98,51
75,34,92,76,7
64,59,96,75,100
27,85,83,72,42
90,64,69,90,36
85,26,61,53,61
21,45,95,56,68
20,44,68,54,1
53,100,61,35,3
31,53,52,22,9
12,84,42,55,46
70,50,88,97,2
59,34,11,82,79
85,48,58,71,14
69,20,17,78,97
69,78,75,67,15
62,67,5,82,73
40,85,41,79,1
7,85,58,37,87
60,10,5,33,82
97,10,2,6,4
1,71,72,6,83
30,44,66,20,76
73,51,56,56,8
88,76,82,8,76
95,27,63,22,43
79,51,26,66,18
38,57,27,44,29
36,58,3,19,99
27,74,37,10,100
49,16,42,1,37
34,45,20,46,12
92,75,74,7,21
32,58,80,66,20
56,37,9,20,97
63,30,51,100,10
76,96,10,90,89
97,12,61,96,26
28,17,22,67,10
27,47,36,35,3
66,38,17,47,60
71,16,45,71,17
53,62,42,86,67
74,42,79,27,80
27,71,6,76,66
47,0,42,85,0
11,1,41,81,84
16,80,71,36,51
31,4,35,46,46
100,64,44,49,0
30,84,26,47,65
4,63,29,32,62
41,68,67,30,78
90,48,86,17,86
84,52,93,19,91
18,7,44,63,52
8,45,18,61,13
11,43,4,7,56
57,56,36,27,41
59,17,60,69,79
13,84,65,61,82
39,54,73,72,63
51,41,20,14,10
6,94,44,64,64
37,25,96,26,84
15,75,17,28,38
98,100,68,7,46
66,6,77,20,3
91,20,32,54,61
44,8,64,42,60
69,33,26,18,49
14,77,43,21,95
94,77,18,56,72
49,63,55,81,72
98,19,74,27,81
10,39,54,41,100
95,36,20,67,81
63,20,45,94,33
70,62,79,48,4
96,41,48,33,99
69,57,67,32,35
56,19,33,93,75
89,1,28,64,5
100,43,3,44,67
69,83,84,69,62
54,30,68,26,22
35,24,70,57,58
93,40,23,21,81
32,73,75,22,37
52,0,54,12,9
83,77,8,60,16
75,86,37,47,24
100,6,77,27,79
100,57,9,85,62
45,23,60,95,26
11,51,21,93,3
48,34,78,53,47
16,57,13,72,5
2,28,95,28,0
12,20,24,32,75
22,89,14,33,72
59,53,82,62,98
47,95,85,86,71
14,58,92,26,0
45,32,67,0,40
75,45,28,28,80
22,31,2,26,7
28,97,71,65,75
87,40,49,46,5
43,85,98,37,100
4,78,20,12,12
3,23,5,54,84
64,12,91,15,57
80,15,72,85,84
75,4,40,53,12
52,68,22,35,64
25,39,65,15,28
97,51,63,64,58
3,37,62,48,39
57,98,86,94,95
96,1,82,92,92
21,65,60,46,99
80,91,11,1,43
15,59,5,51,10
26,6,34,68,80
89,25,97,82,68
34,92,12,25,1
82,90,10,62,71
40,24,37,60,12
92,68,30,9,44
99,76,18,75,27
99,42,87,93,98
10,42,13,46,14
14,39,44,97,29
72,59,17,31,61
73,3,0,7,90
70,55,32,89,49
57,81,64,93,46
72,54,60,70,98
81,19,5,18,50
17,35,38,7,17
97,44,2,81,85
46,83,31,26,52
83,45,37,60,1
93,9,9,23,11
7,65,77,54,63
80,73,60,89,69
85,39,73,79,54
10,97,85,90,35
52,45,15,10,24
42,8,100,56,48
6,24,99,19,18
93,33,52,55,25
57,73,17,20,67
83,11,68,43,84
38,38,31,41,35
81,62,85,53,81
92,54,92,41,26
74,47,15,65,80
94,22,84,12,75
86,36,95,55,1
5,45,27,17,58
76,67,2,6,47
89,2,61,45,7
33,36,12,47,3
64,70,70,34,59
13,24,97,62,1
5,26,79,98,95
45,21,85,56,2
4,58,65,49,77
98,27,20,17,37
92,38,52,9,31
58,68,39,88,9
34,77,7,49,32
78,15,97,5,27
90,63,52,80,91
35,6,32,50,94
21,97,77,86,33
75,71,98,71,11
12,30,36,50,34
94,64,60,40,100
18,1,69,5,70
14,100,77,7,81
86,18,59,33,99
93,25,85,45,60
60,19,64,74,49
93,23,53,2,79
72,51,32,14,18
44,27,89,60,33
9,74,23,22,43
49,90,14,13,61
12,58,32,4,85
79,41,16,66,13
59,44,33,95,97
27,11,66,92,6
13,34,48,100,39
29,71,52,51,48
75,52,37,12,19
50,29,35,62,9
86,75,10,74,11
56,21,99,49,4
96,49,2,19,20
89,57,57,33,11
8,93,53,79,42
31,65,44,70,52
34,45,59,100,51
65,79,70,94,88
25,67,39,89,20
35,28,2,29,84
97,64,80,52,39
10,15,98,91,14
87,33,91,3,4
82,18,89,68,100
66,56,52,70,77
32,51,74,39,88
96,0,67,81,93
31,56,83,5,24
0,43,8,48,55
69,52,49,34,99
26,74,36,5,27
1,22,92,13,64
83,33,40,17,23
33,48,86,13,90
35,67,10,66,89
49,5,85,59,77
26,94,24,20,7
33,45,54,95,50
18,96,100,72,19
87,12,27,54,98
75,89,62,70,36
77,3,37,89,12
96,48,87,27,62
68,1,82,22,22
85,16,0,100,90
86,100,19,81,80
75,92,48,96,97
2,100,33,95,48
29,66,92,17,73
83,11,56,17,59
28,95,43,39,16
56,52,99,44,55
65,21,50,41,80
98,52,74,95,66
5,9,30,25,57
3,25,30,98,7
11,48,38,84,5
15,35,58,63,67
96,88,4,98,50
48,57,66,45,5
54,19,5,28,19
27,0,76,32,21
36,89,17,75,58
50,85,1,27,15
77,76,100,29,10
94,68,33,42,99
72,49,42,33,79
40,70,91,14,9
89,31,67,95,8
51,51,50,80,100
23,55,80,59,53
85,66,59,3,63
84,86,73,62,43
42,19,89,18,35
100,93,3,19,30
29,53,67,41,55
90,68,58,21,73
8,44,94,14,98
64,49,78,30,76
1,6,83,7,7
30,97,25,16,23
68,52,89,84,81
24,98,61,32,100
62,29,9,82,70
93,12,46,10,55
66,23,73,55,53
30,51,69,65,82
68,97,74,49,26
52,42,49,45,1
29,34,29,8,50
86,33,31,89,72
2,24,38,65,52
93,8,97,71,24
16,76,88,26,68
33,32,96,21,12
9,22,54,86,35
61,50,28,19,33
87,45,69,29,58
48,81,100,50,39
61,24,89,46,33
41,87,34,59,99
12,18,71,16,25
0,59,46,23,1
15,56,59,65,83
100,30,50,31,35
32,94,67,93,64
7,5,50,42,25
95,82,90,80,21
65,12,7,10,87
16,74,11,46,43
8,31,60,35,89
51,94,57,67,92
0,65,77,17,44
21,60,28,43,92
98,62,72,71,30
69,21,96,82,46
29,16,27,96,58
34,42,15,31,15
0,74,14,93,99
48,5,54,64,36
5,29,66,8,18
78,57,97,32,54
19,66,67,69,33
65,34,8,94,80
67,70,20,3,39
31,75,85,40,49
62,23,3,58,46
7,50,90,83,4
45,12,60,87,41
30,2,38,80,84
74,32,85,76,3
7,39,37,15,81
44,6,7,86,68
14,25,30,73,75
24,84,72,54,31
95,45,86,79,51
71,66,58,84,16
62,42,49,17,65
0,20,91,76,54
64,66,65,96,94
83,84,9,1,3
22,65,19,98,95
52,59,38,95,73
6,63,65,74,99
9,96,57,62,9
97,77,34,1,26
0,88,89,65,76
74,8,53,56,10
7,36,8,18,65
21,59,65,25,88
76,75,74,30,88
38,75,29,100,15
28,61,23,41,47
15,90,39,12,69
57,44,13,46,33
85,42,71,82,38
34,10,2,92,70
77,79,6,74,65
13,12,34,57,15
76,9,5,23,64
31,19,18,72,52
81,0,70,35,81
69,55,78,94,10
88,89,85,77,18
27,30,51,46,66
37,96,92,50,16
67,72,21,53,86
75,1,74,61,34
98,89,46,50,27
92,21,72,93,24
31,42,98,85,81
19,98,78,79,81
87,80,50,25,91
68,15,10,79,2
55,37,91,98,22
81,50,38,7,86
71,16,69,37,9
47,3,96,51,6
9,78,48,49,12
92,54,37,85,30
48,2,42,82,20
95,77,48,89,95
8,81,76,1,73
98,1,53,62,71
94,85,54,98,97
98,52,51,29,14
84,5,45,89,49
2,48,21,75,57
44,99,88,72,72
